"Month","Borough","Equipment Type","Equipment Code","Total Outages","Scheduled Outages","Unscheduled Outages","Entrapments","Time Since Major Improvement","AM Peak Availability","AM Peak Hours Available","AM Peak Total Hours","PM Peak Availability","PM Peak Hours Available","PM Peak Total Hours","24-Hour Availability","24-Hour Hours Available","24-Hour Total Hours","Station Name","Station MRN","Station Complex Name","Station Complex MRN"
"04/01/2016","Manhattan","Escalator","ES341","10","5","5","0","468","100%","120","120","94.76388888889%","113.71666666667","120","95.21990740741%","685.58333333333","720","BOWLINGGREEN-LEX-4/5","414","Bowling Green - Station","414"
"04/01/2016","Bronx","Elevator","EL159","8","4","4","0","46","98.25%","117.9","120","98.69444444444%","118.43333333333","120","96.35648148148%","693.76666666667","720","E180ST-LWP-2/5","426","E 180 St - Station","426"
"04/01/2016","Brooklyn","Escalator","ES305","3","1","2","0","1025","100%","120","120","98.90277777778%","118.68333333333","120","98.8287037037%","711.56666666667","720","COURTST-BWY-R","24","Court St (R)/Borough Hall (2,3,4,5)","620"
"04/01/2016","Queens","Elevator","EL493X","0","0","0","0","N/A","100%","120","120","100%","120","120","100%","720","720","HOWARDBEACH-JFKAIRPORT-RKY-A","198","Howard Beach-JFK Airport - Station","198"
"04/01/2016","Brooklyn","Elevator","EL700X","0","0","0","0","N/A","85.34722222222%","102.41666666667","120","95.18055555556%","114.21666666667","120","88.80787037037%","639.41666666667","720","ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5","338","Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)","617"
"04/01/2016","Brooklyn","Elevator","EL323","2","1","1","0","136","100%","120","120","100%","120","120","99.0787037037%","713.36666666667","720","CROWNHTS-UTICAAV-EPK-3/4","345","Crown Hts-Utica Av - Station","345"
"04/01/2016","Manhattan","Escalator","ES244","7","0","7","0","631","92.45833333333%","110.95","120","92.25%","110.7","120","92.21064814815%","663.91666666667","720","LEXINGTONAV/53ST-QBL-E/M","275","Lexington Av-53 St (E,M)/51 St (6)","612"
"04/01/2016","Manhattan","Elevator","EL208X","0","0","0","0","N/A","98.75%","118.5","120","96.66666666667%","116","120","97.58796296296%","702.63333333333","720","50ST-8AV-C/E","162","50 St - Station","162"
"04/01/2016","Queens","Escalator","ES452","9","3","6","0","293","100%","120","120","94.04166666667%","112.85","120","98.52314814815%","709.36666666667","720","JACKSONHTS-ROOSEVELTAV-QBL-E/F/M/R","267","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","616"
"04/01/2016","Brooklyn","Elevator","EL346","1","0","1","0","23","96.66666666667%","116","120","100%","120","120","99.14351851852%","713.83333333333","720","UTICAAV-8AV-A/C","181","Utica Av - Station","181"
"04/01/2016","Queens","Escalator","ES451","5","5","0","0","512","95.44444444444%","114.53333333333","120","100%","120","120","98.31712962963%","707.88333333333","720","74ST-BROADWAY-FLS-7","454","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","616"
"04/01/2016","Manhattan","Elevator","EL333","5","4","1","0","132","96.38888888889%","115.66666666667","120","98.40277777778%","118.08333333333","120","96.19444444444%","692.6","720","W4ST-WASHSQ-8AV-A/B/C/D/E/F/M","167","W 4 St-Wash Sq - Station","167"
"04/01/2016","Bronx","Escalator","ES122","8","4","4","0","237","100%","120","120","100%","120","120","96.5%","694.8","720","PELHAMPKWY-LWP-2/5","424","Pelham Pkwy - Station","424"
"04/01/2016","Brooklyn","Elevator","EL392","0","0","0","0","138","100%","120","120","100%","120","120","100%","720","720","MARCYAV-JAM-J/M/Z","101","Marcy Av - Station","101"
"04/01/2016","Manhattan","Escalator","ES337","6","3","3","0","468","99.46306776955%","114.23333333333","114.85","100%","115.91666666667","115.91666666667","97.29860339245%","671.13333333333","689.76666666667","BOWLINGGREEN-LEX-4/5","414","Bowling Green - Station","414"
"04/01/2016","Manhattan","Escalator","ES418","3","2","1","0","318","97.70833333333%","117.25","120","100%","120","120","99.25231481481%","714.61666666667","720","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"04/01/2016","Manhattan","Escalator","ES209","12","4","8","0","600","99.34722222222%","119.21666666667","120","98.90277777778%","118.68333333333","120","96.3949697252%","689.86666666667","715.66666666667","GRANDCENTRAL-42ST-FLS-7","465","Grand Central-42 St (S,4,5,6,7)","610"
"04/01/2016","Bronx","Elevator","EL135","10","3","7","1","168","97.08333333333%","116.5","120","98.94444444444%","118.73333333333","120","95.3287037037%","686.36666666667","720","161ST-YANKEESTADIUM-CON-B/D","219","161 St-Yankee Stadium (B,D,4)","604"
"04/01/2016","Manhattan","Escalator","ES249","14","6","8","0","510","98.43055555556%","118.11666666667","120","96.33333333333%","115.6","120","95.00694444444%","684.05","720","LEXINGTONAV/59ST-AST-N/R/Q","7","Lexington Av (N,Q,R)/59 St (4,5,6)","613"
"04/01/2016","Manhattan","Escalator","ES231","11","3","8","0","904","100%","120","120","95.72222222222%","114.86666666667","120","96.60648148148%","695.56666666667","720","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"04/01/2016","Queens","Escalator","ES456","11","4","7","0","205","97.76388888889%","117.31666666667","120","97.40277777778%","116.88333333333","120","97.6712962963%","703.23333333333","720","FLUSHING-MAINST-FLS-7","447","Flushing-Main St - Station","447"
"04/01/2016","Queens","Elevator","EL427","3","3","0","0","110","100%","120","120","100%","120","120","97.96064814815%","705.31666666667","720","JUNCTIONBLVD-FLS-7","451","Junction Blvd - Station","451"
"04/01/2016","Manhattan","Escalator","ES263X","0","0","0","0","N/A","86.66666666667%","104","120","89.51388888889%","107.41666666667","120","89.80555555556%","646.6","720","50ST-8AV-C/E","162","50 St - Station","162"
"04/01/2016","Manhattan","Elevator","EL149","4","1","3","1","196","100%","120","120","98.94444444444%","118.73333333333","120","97.87037037037%","704.66666666667","720","INWOOD-207ST-8AV-A","143","Inwood-207 St - Station","143"
"04/01/2016","Queens","Escalator","ES461X","0","0","0","0","N/A","88.76388888889%","106.51666666667","120","96.18055555556%","115.41666666667","120","92.875%","668.7","720","COURTSQ-FLS-7","462","Court Sq (E,G,M,7)","606"
"04/01/2016","Manhattan","Elevator","EL336","3","1","2","0","84","99.125%","118.95","120","98.02777777778%","117.63333333333","120","98.61805555556%","710.05","720","CHAMBERSST-7AV-1/2/3","327","Chambers St - Station","327"
"04/01/2016","Brooklyn","Elevator","EL708","12","2","10","0","71","96.51388888889%","115.81666666667","120","94.77777777778%","113.73333333333","120","95.66898148148%","688.81666666667","720","JAYST-METROTECH-8AV-A/C/F","174","Jay St-MetroTech (A,C,F,R)","636"
"04/01/2016","Manhattan","Escalator","ES232","11","0","11","0","904","91%","109.2","120","92.45833333333%","110.95","120","93.27546296296%","671.58333333333","720","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"04/01/2016","Brooklyn","Elevator","EL378","3","3","0","0","45","100%","120","120","100%","120","120","97.82638888889%","704.35","720","BAYPKWY-WST-D","68","Bay Pkwy - Station","68"
"04/01/2016","Manhattan","Escalator","ES326","8","6","2","0","548","93%","111.6","120","96.66666666667%","116","120","93.3125%","671.85","720","W4ST-WASHSQ-8AV-A/B/C/D/E/F/M","167","W 4 St-Wash Sq - Station","167"
"04/01/2016","Manhattan","Escalator","ES371","0","0","0","0","85",,"0","0",,"0","0",,"0","0","SOUTHFERRY-7AV-1","330","South Ferry (1)/Whitehall St (R)","635"
"04/01/2016","Manhattan","Escalator","ES311","11","4","7","0","1138","94.38888888889%","113.26666666667","120","93.70833333333%","112.45","120","91.25%","657","720","WHITEHALLST-SOUTHFERRY-BWY-R","23","South Ferry (1)/Whitehall St (R)","635"
"04/01/2016","Brooklyn","Escalator","ES332","16","2","14","0","1054","100%","120","120","88.95833333333%","106.75","120","95.0462962963%","684.33333333333","720","MYRTLE-WYCKOFFAVS-MYT-M","112","Myrtle-Wyckoff Avs (L,M)","630"
"04/01/2016","Bronx","Escalator","ES123","7","2","5","0","232","97.13888888889%","116.56666666667","120","92.98611111111%","111.58333333333","120","94.20138888889%","678.25","720","PELHAMPKWY-LWP-2/5","424","Pelham Pkwy - Station","424"
"04/01/2016","Manhattan","Escalator","ES268X","0","0","0","0","N/A","94.98611111111%","113.98333333333","120","92.22222222222%","110.66666666667","120","93.64351851852%","674.23333333333","720","TIMESSQ-42ST-7AV-1/2/3","317","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"04/01/2016","Manhattan","Escalator","ES250X","0","0","0","0","N/A","96.66666666667%","116","120","96.66666666667%","116","120","97.92361111111%","705.05","720","59ST-COLUMBUSCIRCLE-8AV-A/B/C/D","161","59 St-Columbus Circle (A,B,C,D,1)","614"
"04/01/2016","Manhattan","Escalator","ES406","8","7","1","0","318","97.68055555556%","117.21666666667","120","91.56944444444%","109.88333333333","120","93.73148148148%","674.86666666667","720","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"04/01/2016","Manhattan","Elevator","EL331","1","0","1","0","43","100%","120","120","98.88888888889%","118.66666666667","120","99.60416666667%","717.15","720","BLEECKERST-LEX-6","408","Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)","619"
"04/01/2016","Queens","Escalator","ES440","9","8","1","0","328","100%","120","120","100%","120","120","95.63194444444%","688.55","720","JAMAICACENTER-PARSONS/ARCHER-QBL-E/J/Z","278","Jamaica Center-Parsons/Archer - Station","278"
"04/01/2016","Queens","Escalator","ES432X","0","0","0","0","N/A","100%","120","120","100%","120","120","100%","720","720","SUTPHINBLVD-ARCHERAV-JFKAIRPORT-QBL-E/J/Z","279","Sutphin Blvd-Archer Av-JFK Airport - Station","279"
"04/01/2016","Manhattan","Elevator","EL316","6","2","4","0","281","96.90277777778%","116.28333333333","120","98.09722222222%","117.71666666667","120","97.97685185185%","705.43333333333","720","BROOKLYNBRIDGE-CITYHALL-LEX-4/5/6","411","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","622"
"04/01/2016","Manhattan","Escalator","ES345","8","7","1","0","468","100%","120","120","100%","120","120","98.61111111111%","710","720","BOWLINGGREEN-LEX-4/5","414","Bowling Green - Station","414"
"04/01/2016","Manhattan","Elevator","EL602","3","2","1","1","7","99.86666666667%","99.86666666667","100","100%","96","96","99.2236778263%","579.41666666667","583.95","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"04/01/2016","Brooklyn","Escalator","ES356","15","3","12","0","64","92.94444444444%","111.53333333333","120","100%","120","120","96.88425925926%","697.56666666667","720","JAYST-METROTECH-BWY-R","25","Jay St-MetroTech (A,C,F,R)","636"
"04/01/2016","Manhattan","Elevator","EL290X","0","0","0","0","N/A","86.66666666667%","104","120","79.16666666667%","95","120","83.44212962963%","600.78333333333","720","42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E","163","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"04/01/2016","Queens","Elevator","EL445X","0","0","0","0","N/A","100%","120","120","97.5%","117","120","99.43981481481%","715.96666666667","720","COURTSQ-FLS-7","462","Court Sq (E,G,M,7)","606"
"04/01/2016","Brooklyn","Elevator","EL304","0","0","0","0","144","100%","120","120","100%","120","120","100%","720","720","ATLANTICAV-BARCLAYSCTR-EPK-2/3/4/5","338","Atlantic Av (B,Q,2,3,4,5)/Pacific St (D,N,R)","617"
"04/01/2016","Manhattan","Escalator","ES206","5","4","1","0","740","99.29166666667%","119.15","120","99.91379310345%","115.9","116","99.24505834723%","694.55","699.83333333333","GRANDCENTRAL-42ST-LEX-4/5/6","402","Grand Central-42 St (S,4,5,6,7)","610"
"04/01/2016","Manhattan","Escalator","ES233","5","1","4","0","904","81.55555555556%","97.86666666667","120","83.33333333333%","100","120","80.93518518519%","582.73333333333","720","34ST-HERALDSQ-6AV-B/D/F","227","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"04/01/2016","Manhattan","Elevator","EL279","4","1","3","0","78","100%","120","120","96.76388888889%","116.11666666667","120","98.05787037037%","706.01666666667","720","59ST-COLUMBUSCIRCLE-8AV-A/B/C/D","161","59 St-Columbus Circle (A,B,C,D,1)","614"
"04/01/2016","Manhattan","Escalator","ES600X","0","0","0","0","N/A","82.61111111111%","99.13333333333","120","89.18055555556%","107.01666666667","120","87.41203703704%","629.36666666667","720","LEXINGTONAV/53ST-QBL-E/M","275","Lexington Av-53 St (E,M)/51 St (6)","612"
"04/01/2016","Queens","Elevator","EL408","0","0","0","0","328",,"0","0",,"0","0",,"0","0","JAMAICAVANWYCK-QBL-E","280","Jamaica Van Wyck - Station","280"
"04/01/2016","Bronx","Elevator","EL191","3","2","1","0","16","100%","120","120","100%","120","120","98.15277777778%","706.7","720","KINGSBRIDGERD-CON-B/D","212","Kingsbridge Rd - Station","212"
"04/01/2016","Brooklyn","Elevator","EL706","4","1","3","1","71","93.33333333333%","112","120","93.76388888889%","112.51666666667","120","93.12268518519%","670.48333333333","720","JAYST-METROTECH-8AV-A/C/F","174","Jay St-MetroTech (A,C,F,R)","636"
"04/01/2016","Manhattan","Elevator","EL600","5","4","1","1","7","100%","120","120","100%","120","120","98.00925925926%","705.66666666667","720","34ST-HUDSONYARDS-FLS-7","471","34 St-Hudson Yards - Station","471"
"04/01/2016","Brooklyn","Escalator","ES304","6","4","2","0","927","96.66666666667%","116","120","96.66666666667%","116","120","94.9837962963%","683.88333333333","720","PRESIDENTST-MEDGAREVERSCOLLEGE-NOS-2/5","353","President St-Medgar Evers College - Station","353"
"04/01/2016","Manhattan","Elevator","EL280","3","0","3","0","73","100%","120","120","97.59722222222%","117.11666666667","120","99%","712.8","720","59ST-COLUMBUSCIRCLE-8AV-A/B/C/D","161","59 St-Columbus Circle (A,B,C,D,1)","614"
"04/01/2016","Manhattan","Escalator","ES411","5","2","3","0","318","93.33333333333%","112","120","93.02777777778%","111.63333333333","120","92.36805555556%","665.05","720","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"04/01/2016","Queens","Elevator","EL497","2","2","0","0","49","99.23611111111%","119.08333333333","120","100%","120","120","98.93055555556%","712.3","720","FARROCKAWAY-MOTTAV-RKY-A","209","Far Rockaway-Mott Av - Station","209"
"04/01/2016","Manhattan","Escalator","ES402","3","1","2","0","318","99.47222222222%","119.36666666667","120","100%","120","120","99.15046296296%","713.88333333333","720","LEXINGTONAV/63ST-63S-F/Q","223","Lexington Av/63 St - Station","223"
"04/01/2016","Manhattan","Elevator","EL291X","0","0","0","0","N/A","70.44444444444%","84.53333333333","120","54.38888888889%","65.26666666667","120","66.95833333333%","482.1","720","42ST/PORTAUTHORITY-BUSTERMINAL-8AV-A/C/E","163","Times Sq-42 St (N,Q,R,S,1,2,3,7)/42 St (A,C,E)","611"
"04/01/2016","Brooklyn","Elevator","EL312","3","3","0","0","1014","97.45833333333%","116.95","120","100%","120","120","97.34259259259%","700.86666666667","720","CLARKST-CLK-2/3","334","Clark St - Station","334"
"04/01/2016","Manhattan","Elevator","EL201","2","1","1","0","321","99.23611111111%","119.08333333333","120","100%","120","120","98.80324074074%","711.38333333333","720","51ST-LEX-6","401","Lexington Av-53 St (E,M)/51 St (6)","612"
"04/01/2016","Bronx","Elevator","EL133","4","2","2","0","168","95.48611111111%","114.58333333333","120","96.66666666667%","116","120","96.29166666667%","693.3","720","161ST-YANKEESTADIUM-CON-B/D","219","161 St-Yankee Stadium (B,D,4)","604"
"04/01/2016","Manhattan","Elevator","EL202","1","0","1","0","321","96.36111111111%","115.63333333333","120","96.66666666667%","116","120","96.61574074074%","695.63333333333","720","51ST-LEX-6","401","Lexington Av-53 St (E,M)/51 St (6)","612"
"04/01/2016","Manhattan","Escalator","ES210","6","3","3","0","610","99.66666666667%","119.6","120","99.33333333333%","119.2","120","97.95262385578%","700.9","715.55","GRANDCENTRAL-42ST-LEX-4/5/6","402","Grand Central-42 St (S,4,5,6,7)","610"
"04/01/2016","Brooklyn","Elevator","EL318","8","3","5","0","255","81.83333333333%","98.2","120","80%","96","120","81.09953703704%","583.91666666667","720","BOROUGHHALL-CLK-2/3","335","Court St (R)/Borough Hall (2,3,4,5)","620"
"04/01/2016","Manhattan","Escalator","ES608X","0","0","0","0","N/A","100%","120","120","100%","120","120","100%","720","720","GRANDCENTRAL-42ST-LEX-S","469","Grand Central-42 St (S,4,5,6,7)","610"
"04/01/2016","Manhattan","Elevator","EL123","3","2","1","0","317","100%","120","120","97.02777777778%","116.43333333333","120","96.96990740741%","698.18333333333","720","175ST-8AV-A","147","175 St - Station","147"
"04/01/2016","Brooklyn","Escalator","ES320","12","4","8","0","695","94.59722222222%","113.51666666667","120","91.97222222222%","110.36666666667","120","91.27777777778%","657.2","720","JAYST-METROTECH-8AV-A/C/F","174","Jay St-MetroTech (A,C,F,R)","636"
"04/01/2016","Manhattan","Escalator","ES412","11","10","1","0","318","93.33333333333%","112","120","93.33333333333%","112","120","92.37731481481%","665.11666666667","720","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"04/01/2016","Manhattan","Escalator","ES368","5","1","4","0","29","95.52777777778%","114.63333333333","120","93.33333333333%","112","120","93.34259259259%","672.06666666667","720","FULTONST-8AV-A/C","172","Fulton St (A,C,J,Z,2,3,4,5)","628"
"04/01/2016","Manhattan","Elevator","EL211","3","2","1","0","269","97.45833333333%","116.95","120","100%","120","120","97.55092592593%","702.36666666667","720","34ST-HERALDSQ-BWY-M/N/R/Q","12","34 St-Herald Sq (B,D,F,M,N,Q,R)","607"
"04/01/2016","Manhattan","Elevator","EL103","10","3","7","4","1075","98.04166666667%","117.65","120","93.15277777778%","111.78333333333","120","93.68894691441%","669.76666666667","714.88333333333","191ST-BWY7-1","300","191 St - Station","300"
"04/01/2016","Manhattan","Escalator","ES414","8","3","5","0","318","97.69444444444%","117.23333333333","120","98.01388888889%","117.61666666667","120","97.64583333333%","703.05","720","ROOSEVELTISLAND-63S-F","222","Roosevelt Island - Station","222"
"04/01/2016","Manhattan","Escalator","ES373","0","0","0","0","85",,"0","0",,"0","0",,"0","0","SOUTHFERRY-7AV-1","330","South Ferry (1)/Whitehall St (R)","635"
"04/01/2016","Manhattan","Elevator","EL119","12","7","5","0","366","86.625%","103.95","120","82.29166666667%","98.75","120","79.57638888889%","572.95","720","181ST-8AV-A","146","181 St - Station","146"
